Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5610","Import Quantity","24212.02","Wine","2010","2010","t","40"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5610","Import Quantity","24212.02","Wine","2011","2011","t","28"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5610","Import Quantity","24212.02","Wine","2012","2012","t","16"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5610","Import Quantity","24212.02","Wine","2013","2013","t","9"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5610","Import Quantity","24212.02","Wine","2014","2014","t","9.2"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5610","Import Quantity","24212.02","Wine","2015","2015","t","11.1"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5610","Import Quantity","24212.02","Wine","2016","2016","t","23.88"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5610","Import Quantity","24212.02","Wine","2017","2017","t","18.57"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5610","Import Quantity","24212.02","Wine","2018","2018","t","28.7"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5610","Import Quantity","24212.02","Wine","2019","2019","t","19.88"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5610","Import Quantity","24212.02","Wine","2020","2020","t","27.85"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5610","Import Quantity","24212.02","Wine","2021","2021","t","42.63"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5622","Import Value","24212.02","Wine","2008","2008","1000 USD","57"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5622","Import Value","24212.02","Wine","2009","2009","1000 USD","40"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5622","Import Value","24212.02","Wine","2010","2010","1000 USD","120"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5622","Import Value","24212.02","Wine","2011","2011","1000 USD","91"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5622","Import Value","24212.02","Wine","2012","2012","1000 USD","55"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5622","Import Value","24212.02","Wine","2013","2013","1000 USD","32"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","31"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","46"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5622","Import Value","24212.02","Wine","2016","2016","1000 USD","123"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","103"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","166"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","96"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5622","Import Value","24212.02","Wine","2020","2020","1000 USD","138"
"TM","Detailed trade matrix","196","Cyprus","032","Argentina","5622","Import Value","24212.02","Wine","2021","2021","1000 USD","241"
"TM","Detailed trade matrix","196","Cyprus","076","Brazil","5910","Export Quantity","24212.02","Wine","2009","2009","t","0"
"TM","Detailed trade matrix","196","Cyprus","076","Brazil","5922","Export Value","24212.02","Wine","2009","2009","1000 USD","0"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5610","Import Quantity","24212.02","Wine","2008","2008","t","104"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5610","Import Quantity","24212.02","Wine","2009","2009","t","181"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5610","Import Quantity","24212.02","Wine","2010","2010","t","187"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5610","Import Quantity","24212.02","Wine","2011","2011","t","196"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5610","Import Quantity","24212.02","Wine","2012","2012","t","224"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5610","Import Quantity","24212.02","Wine","2013","2013","t","185"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5610","Import Quantity","24212.02","Wine","2014","2014","t","214.57"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5610","Import Quantity","24212.02","Wine","2015","2015","t","207.46"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5610","Import Quantity","24212.02","Wine","2016","2016","t","211.56"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5610","Import Quantity","24212.02","Wine","2017","2017","t","250.96"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5610","Import Quantity","24212.02","Wine","2018","2018","t","204.93"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5610","Import Quantity","24212.02","Wine","2019","2019","t","200.5"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5610","Import Quantity","24212.02","Wine","2020","2020","t","183.34"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5610","Import Quantity","24212.02","Wine","2021","2021","t","148.24"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5622","Import Value","24212.02","Wine","2008","2008","1000 USD","456"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5622","Import Value","24212.02","Wine","2009","2009","1000 USD","708"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5622","Import Value","24212.02","Wine","2010","2010","1000 USD","650"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5622","Import Value","24212.02","Wine","2011","2011","1000 USD","776"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5622","Import Value","24212.02","Wine","2012","2012","1000 USD","815"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5622","Import Value","24212.02","Wine","2013","2013","1000 USD","609"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","795"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","713"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5622","Import Value","24212.02","Wine","2016","2016","1000 USD","734"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","838"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","784"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","719"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5622","Import Value","24212.02","Wine","2020","2020","1000 USD","663"
"TM","Detailed trade matrix","196","Cyprus","152","Chile","5622","Import Value","24212.02","Wine","2021","2021","1000 USD","602"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5610","Import Quantity","24212.02","Wine","2008","2008","t","1440"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5610","Import Quantity","24212.02","Wine","2009","2009","t","972"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5610","Import Quantity","24212.02","Wine","2010","2010","t","492"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5610","Import Quantity","24212.02","Wine","2011","2011","t","357"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5610","Import Quantity","24212.02","Wine","2012","2012","t","336"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5610","Import Quantity","24212.02","Wine","2013","2013","t","233"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5610","Import Quantity","24212.02","Wine","2014","2014","t","265.92"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5610","Import Quantity","24212.02","Wine","2015","2015","t","350.5"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5610","Import Quantity","24212.02","Wine","2016","2016","t","304.57"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5610","Import Quantity","24212.02","Wine","2017","2017","t","313.73"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5610","Import Quantity","24212.02","Wine","2018","2018","t","625.41"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5610","Import Quantity","24212.02","Wine","2019","2019","t","2121.47"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5610","Import Quantity","24212.02","Wine","2020","2020","t","6615.31"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5610","Import Quantity","24212.02","Wine","2021","2021","t","4572.69"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5622","Import Value","24212.02","Wine","2008","2008","1000 USD","2877"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5622","Import Value","24212.02","Wine","2009","2009","1000 USD","1864"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5622","Import Value","24212.02","Wine","2010","2010","1000 USD","1362"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5622","Import Value","24212.02","Wine","2011","2011","1000 USD","1314"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5622","Import Value","24212.02","Wine","2012","2012","1000 USD","1209"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5622","Import Value","24212.02","Wine","2013","2013","1000 USD","947"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","968"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","1362"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5622","Import Value","24212.02","Wine","2016","2016","1000 USD","1024"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","1130"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","1736"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","2192"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5622","Import Value","24212.02","Wine","2020","2020","1000 USD","4402"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5622","Import Value","24212.02","Wine","2021","2021","1000 USD","3337"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5910","Export Quantity","24212.02","Wine","2014","2014","t","0.05"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5910","Export Quantity","24212.02","Wine","2017","2017","t","0"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5922","Export Value","24212.02","Wine","2014","2014","1000 USD","0"
"TM","Detailed trade matrix","203","Czechia","032","Argentina","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","0"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5610","Import Quantity","24212.02","Wine","2008","2008","t","18"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5610","Import Quantity","24212.02","Wine","2009","2009","t","7"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5610","Import Quantity","24212.02","Wine","2010","2010","t","1"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5610","Import Quantity","24212.02","Wine","2011","2011","t","8"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5610","Import Quantity","24212.02","Wine","2012","2012","t","7"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5610","Import Quantity","24212.02","Wine","2013","2013","t","5"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5610","Import Quantity","24212.02","Wine","2014","2014","t","4.5"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5610","Import Quantity","24212.02","Wine","2015","2015","t","2.5"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5610","Import Quantity","24212.02","Wine","2016","2016","t","3.96"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5610","Import Quantity","24212.02","Wine","2017","2017","t","2.97"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5610","Import Quantity","24212.02","Wine","2018","2018","t","2.71"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5610","Import Quantity","24212.02","Wine","2019","2019","t","2.21"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5610","Import Quantity","24212.02","Wine","2020","2020","t","1.39"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5610","Import Quantity","24212.02","Wine","2021","2021","t","0.46"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5622","Import Value","24212.02","Wine","2008","2008","1000 USD","121"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5622","Import Value","24212.02","Wine","2009","2009","1000 USD","52"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5622","Import Value","24212.02","Wine","2010","2010","1000 USD","7"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5622","Import Value","24212.02","Wine","2011","2011","1000 USD","45"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5622","Import Value","24212.02","Wine","2012","2012","1000 USD","30"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5622","Import Value","24212.02","Wine","2013","2013","1000 USD","43"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","39"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","17"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5622","Import Value","24212.02","Wine","2016","2016","1000 USD","32"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","21"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","23"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","20"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5622","Import Value","24212.02","Wine","2020","2020","1000 USD","12"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5622","Import Value","24212.02","Wine","2021","2021","1000 USD","8"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5910","Export Quantity","24212.02","Wine","2008","2008","t","0"
"TM","Detailed trade matrix","203","Czechia","076","Brazil","5910","Export Quantity","24212.02","Wine","2009","2009","t","0"
